"","V1","V2","V3","V4","V5"
"23",-0.0339279519193878,-0.0146555350870326,-0.0220467011327159,-0.011854535299366,-0.0013126475102358
"24",-0.0294895125675592,-0.0149998007366417,-0.0234594833088826,-0.0127577189602041,-0.000560340452856829
"25",-0.0340850591798302,-0.0159345130805985,-0.0234914128154285,-0.0117584696937696,-0.00610248801548972
"26",-0.0398771251150501,-0.0169162545293331,-0.0235529656471976,-0.00901845927795063,-0.0099639117185548
"27",-0.0383573621286295,-0.0176837754073745,-0.0199428542648095,-0.0087329379964644,-0.0127544394216827
"28",-0.0362758862095248,-0.0167843090609526,-0.0177221510290035,-0.0103129288197188,-0.0121810341675513
"29",-0.0371403282649838,-0.0159799961812799,-0.0182680911132622,-0.0100098447193633,-0.0167245392453719
"30",-0.0355528591083716,-0.0163293900831231,-0.0162534066543912,-0.00904776578222852,-0.0198915975251356
"31",-0.035401580381658,-0.0172028615873824,-0.0158705098696125,-0.0072688670692962,-0.0284765542854958
"32",-0.0307631478283802,-0.0152203001022218,-0.0128596608248839,-0.00749683750767533,-0.0424439100057485
"33",-0.0234624729049336,-0.0138067255499011,-0.00958011851125383,-0.00724121318326775,-0.0453656247624727
"34",-0.0158086433105199,-0.0146665204238352,-0.00414630054305294,-0.00909247513581048,-0.0440785402117175
"35",-0.00998270303323316,-0.0158402231114655,0.000868960724320347,-0.0127537214901932,-0.0380574987019656
"36",-0.00135830976883229,-0.0176257780094076,0.00158121102224397,-0.0136257216518757,-0.0315710466883349
"37",0.00355615279766359,-0.0187268004375435,0.00204242477410278,-0.0150333762123197,-0.0315968715685068
"38",0.000420805447695735,-0.01749781836669,0.00595327707746621,-0.0160521350170054,-0.0326155579617397
"39",0.00377726020523436,-0.0175220321973092,0.00844921567640166,-0.0163131981596859,-0.0296520596271349
"40",0.0111743882562775,-0.0178050520193001,0.0117136277043606,-0.0178811722815902,-0.0185958802854682
"41",0.0161838413720882,-0.0175635188306206,0.016973488203202,-0.0185578712485899,-0.0189701929258673
"42",0.0161229689040818,-0.0183065134984936,0.0174251463260585,-0.0186295475897479,-0.0213413248528755
"43",0.0170606583018027,-0.0189958979879025,0.0183334774577843,-0.0186394409564383,-0.0182819693753219
"44",0.0142101797191665,-0.0178321649739134,0.0167127305019348,-0.0187745276173505,-0.012051005561986
"45",0.0183638693114952,-0.0169421488839763,0.0174381304023216,-0.0194217154090084,-0.00837635274948991
"46",0.0129829101770427,-0.0162131220263458,0.0159607438094382,-0.019516688239732,-0.00498932269303152
"47",0.00919012538058599,-0.0150364782093347,0.0152534116198375,-0.019129148418091,-0.00543607111279222
"48",0.0125552160299434,-0.0174808205553873,0.0169849796810906,-0.0206154685030663,0.000562569016413459
"49",0.00951133393361152,-0.0165337208786407,0.0170077318489678,-0.0219302151216766,0.00253955841415041
"50",0.00652025334019809,-0.0161593724932818,0.0186242707357099,-0.0210435724600094,0.00854610265273182
"51",0.00424460761980082,-0.0159134812860807,0.0221162700752847,-0.0210683339252306,0.0110448149472362
"52",0.00648934521587434,-0.0157927831093965,0.0261600873633799,-0.0227276961164361,0.0109374920864744
"53",0.00514230498008688,-0.0157794982195417,0.02291023607192,-0.0220174967111218,0.0176301553767743
"54",0.00162287899881078,-0.0132167725212974,0.02169174208662,-0.0228710718545776,0.0196134986925857
"55",0.00125206250752651,-0.0117744607582803,0.0239072807640347,-0.0224412020867177,0.0190322155483004
"56",-0.00257236547876806,-0.0104876464436936,0.0214957957690527,-0.0235248370121279,0.0127052788513514
"57",-9.10110995788726e-05,-0.0128050585850303,0.0233275402230969,-0.0213533246930539,0.0139597858676068
"58",-0.00176602140326635,-0.0146786043157505,0.0204482750405857,-0.0203664517888911,0.0159695054795127
"59",-0.00131250551259313,-0.013097899517121,0.0225470052039897,-0.0195821671478501,0.0150795367507453
"60",-6.77279265877508e-05,-0.0121219817400953,0.0205194320129173,-0.0199302034335133,0.0118760820331906
"61",0.00366837985332826,-0.0104855034373585,0.0190792883872855,-0.0193576112761042,0.0127592640977719
"62",0.00841205628038427,-0.0122680971589587,0.0231293065689874,-0.0199802305900412,0.014317989024278
"63",0.0111027601618953,-0.0103352670108546,0.0200869536725712,-0.0203910933469358,0.0076628953297709
"64",0.0116586656818822,-0.0107026395020886,0.0180689124658911,-0.0197530209700678,0.0062336150864802
